filename,region,aoi,is_new_shoreline,total_rows,excluded_rows,included_rows,reason
Z:\Retrolens\Waikato\Whitianga\Shorelines\Whitianga_18JAN1978.shp,Waikato,Whitianga,False,2,2,0,missing Total_UNCY
Z:\Retrolens\Waikato\Whitianga\Shorelines\Whitianga_21AUG2023.shp,Waikato,Whitianga,False,8,8,0,missing Total_UNCY
Z:\Retrolens\Waikato\Whitianga\Shorelines\Whitianga_22MAY1944.shp,Waikato,Whitianga,False,5,5,0,missing Total_UNCY
Z:\Retrolens\Waikato\Whitianga\Shorelines\Whitianga_26JAN1981.shp,Waikato,Whitianga,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Waikato\Whitianga\Shorelines\Whitianga_27NOV2022.shp,Waikato,Whitianga,False,6,6,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiMid\Shorelines\KapitiMid_05APR2011.shp,Wellington,KapitiMid,False,19,19,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiMid\Shorelines\KapitiMid_19JAN2006.shp,Wellington,KapitiMid,False,12,12,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiMid\Shorelines\KapitiMid_22MAY2023.shp,Wellington,KapitiMid,True,5,5,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiMid\Shorelines\KapitiMid_25AUG2017.shp,Wellington,KapitiMid,False,11,11,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiMid\Shorelines\KapitiMid_31OCT2019.shp,Wellington,KapitiMid,False,15,15,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiMid\Shorelines\KapitiMid_01AUG1942.shp,Wellington,KapitiMid,False,7,7,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiMid\Shorelines\KapitiMid_05FEB1977.shp,Wellington,KapitiMid,False,13,13,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiMid\Shorelines\KapitiMid_05FEB1991.shp,Wellington,KapitiMid,False,9,9,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiMid\Shorelines\KapitiMid_15APR1966.shp,Wellington,KapitiMid,False,9,9,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiMid\Shorelines\KapitiMid_17APR1952.shp,Wellington,KapitiMid,False,14,14,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiMid\Shorelines\KapitiMid_20NOV1987.shp,Wellington,KapitiMid,False,13,13,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiMid\Shorelines\KapitiMid_25AUG2017.shp,Wellington,KapitiMid,False,11,11,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiMid\Shorelines\KapitiMid_29OCT1973.shp,Wellington,KapitiMid,False,12,12,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiNorth\Shorelines\NorthKapiti_04APR2014.shp,Wellington,KapitiNorth,False,4,4,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiNorth\Shorelines\NorthKapiti_04MAR2010.shp,Wellington,KapitiNorth,False,4,4,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiNorth\Shorelines\NorthKapiti_07SEP2023.shp,Wellington,KapitiNorth,True,2,2,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiNorth\Shorelines\NorthKapiti_14APR2006.shp,Wellington,KapitiNorth,False,3,3,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiNorth\Shorelines\NorthKapiti_15MAR2017.shp,Wellington,KapitiNorth,False,6,6,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiNorth\Shorelines\NorthKapiti_15MAY2024.shp,Wellington,KapitiNorth,True,2,2,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiNorth\Shorelines\NorthKapiti_24FEB2022.shp,Wellington,KapitiNorth,True,2,2,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiNorth\Shorelines\NorthKapiti_27APR2020.shp,Wellington,KapitiNorth,False,4,4,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiNorth\Shorelines\NorthKapiti_31OCT2019.shp,Wellington,KapitiNorth,True,1,1,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiNorth\Shorelines\NorthKapiti_06OCT1980.shp,Wellington,KapitiNorth,False,5,5,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiNorth\Shorelines\NorthKapiti_15APR1966.shp,Wellington,KapitiNorth,False,5,5,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiNorth\Shorelines\NorthKapiti_15JAN1957.shp,Wellington,KapitiNorth,False,3,3,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiNorth\Shorelines\NorthKapiti_24MAR1970.shp,Wellington,KapitiNorth,False,4,4,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiNorth\Shorelines\NorthKapiti_28APR1948.shp,Wellington,KapitiNorth,False,1,1,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiNorth\Shorelines\NorthKapiti_30JAN2003.shp,Wellington,KapitiNorth,False,3,3,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiSouth\Shorelines\KapitiSouth_11MAR2005.shp,Wellington,KapitiSouth,False,10,10,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiSouth\Shorelines\KapitiSouth_13NOV2022.shp,Wellington,KapitiSouth,True,6,6,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiSouth\Shorelines\KapitiSouth_21MAY2015.shp,Wellington,KapitiSouth,False,6,6,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiSouth\Shorelines\KapitiSouth_22MAY2023.shp,Wellington,KapitiSouth,True,4,4,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiSouth\Shorelines\KapitiSouth_23MAY2011.shp,Wellington,KapitiSouth,False,9,9,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiSouth\Shorelines\KapitiSouth_24JAN2024.shp,Wellington,KapitiSouth,True,6,6,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiSouth\Shorelines\KapitiSouth_27APR2020.shp,Wellington,KapitiSouth,False,9,9,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiSouth\Shorelines\KapitiSouth_27MAR2009.shp,Wellington,KapitiSouth,False,8,8,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\KapitiSouth\Shorelines\KapitiSouth_29MAR2018.shp,Wellington,KapitiSouth,False,14,14,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiSouth\Shorelines\KapitiSouth_01AUG1942.shp,Wellington,KapitiSouth,False,9,9,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiSouth\Shorelines\KapitiSouth_02JAN1988.shp,Wellington,KapitiSouth,False,9,9,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiSouth\Shorelines\KapitiSouth_05FEB1977.shp,Wellington,KapitiSouth,False,10,10,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiSouth\Shorelines\KapitiSouth_06OCT1980.shp,Wellington,KapitiSouth,False,10,10,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiSouth\Shorelines\KapitiSouth_09DEC1948.shp,Wellington,KapitiSouth,False,5,5,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiSouth\Shorelines\KapitiSouth_15APR1966.shp,Wellington,KapitiSouth,False,6,6,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiSouth\Shorelines\KapitiSouth_17APR1952.shp,Wellington,KapitiSouth,False,5,5,0,missing Total_UNCY
Z:\Retrolens\Wellington\KapitiSouth\Shorelines\KapitiSouth_29OCT1973.shp,Wellington,KapitiSouth,False,6,6,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\Otaki\Shorelines\Otaki_03MAR2010.shp,Wellington,Otaki,False,9,9,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\Otaki\Shorelines\Otaki_07SEP2023.shp,Wellington,Otaki,True,2,2,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\Otaki\Shorelines\Otaki_11APR2002.shp,Wellington,Otaki,False,9,9,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\Otaki\Shorelines\Otaki_15MAY2024.shp,Wellington,Otaki,True,2,2,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\Otaki\Shorelines\Otaki_24FEB2022.shp,Wellington,Otaki,True,2,2,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\Otaki\Shorelines\Otaki_25JAN2015.shp,Wellington,Otaki,False,14,14,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Wellington\Otaki\Shorelines\Otaki_26OCT2005.shp,Wellington,Otaki,False,13,13,0,missing Total_UNCY
Z:\Retrolens\Wellington\Otaki\Shorelines\Otaki_04OCT1939.shp,Wellington,Otaki,False,4,4,0,missing Total_UNCY
Z:\Retrolens\Wellington\Otaki\Shorelines\Otaki_06OCT1980.shp,Wellington,Otaki,False,11,11,0,missing Total_UNCY
Z:\Retrolens\Wellington\Otaki\Shorelines\Otaki_13FEB2021.shp,Wellington,Otaki,False,9,9,0,missing Total_UNCY
Z:\Retrolens\Wellington\Otaki\Shorelines\Otaki_15APR1966.shp,Wellington,Otaki,False,8,8,0,missing Total_UNCY
Z:\Retrolens\Wellington\Otaki\Shorelines\Otaki_15JAN1957.shp,Wellington,Otaki,False,16,16,0,missing Total_UNCY
Z:\Retrolens\Wellington\Otaki\Shorelines\Otaki_24FEB2017.shp,Wellington,Otaki,False,6,6,0,missing Total_UNCY
Z:\Retrolens\Wellington\Otaki\Shorelines\Otaki_28APR1948.shp,Wellington,Otaki,False,12,12,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\WestCoast\GreymouthSouth\Shorelines\GreymouthSouth_14DEC2014.shp,WestCoast,GreymouthSouth,False,3,3,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\WestCoast\GreymouthSouth\Shorelines\GreymouthSouth_19OCT2010.shp,WestCoast,GreymouthSouth,False,5,5,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\WestCoast\GreymouthSouth\Shorelines\GreymouthSouth_23JUNE2019.shp,WestCoast,GreymouthSouth,False,6,6,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\WestCoast\GreymouthSouth\Shorelines\GreymouthSouth_27AUG2004.shp,WestCoast,GreymouthSouth,False,2,2,0,missing Total_UNCY
Z:\Retrolens\WestCoast\GreymouthSouth\Shorelines\GreymouthSouth_01NOV1969.shp,WestCoast,GreymouthSouth,False,4,4,0,missing Total_UNCY
Z:\Retrolens\WestCoast\GreymouthSouth\Shorelines\GreymouthSouth_02FEB2016.shp,WestCoast,GreymouthSouth,False,6,6,0,missing Total_UNCY
Z:\Retrolens\WestCoast\GreymouthSouth\Shorelines\GreymouthSouth_11NOV1963.shp,WestCoast,GreymouthSouth,False,2,2,0,missing Total_UNCY
Z:\Retrolens\WestCoast\GreymouthSouth\Shorelines\GreymouthSouth_17NOV2023.shp,WestCoast,GreymouthSouth,False,8,8,0,missing Total_UNCY
Z:\Retrolens\WestCoast\GreymouthSouth\Shorelines\GreymouthSouth_18FEB1988.shp,WestCoast,GreymouthSouth,False,3,3,0,missing Total_UNCY
Z:\Retrolens\WestCoast\GreymouthSouth\Shorelines\GreymouthSouth_21May1945.shp,WestCoast,GreymouthSouth,False,2,2,0,missing Total_UNCY
Z:\MaxarImagery\HighFreq\Auckland\ManukapuaIsland\Shorelines\ManukapuaIsland_08AUG2022.shp,,,,,,,eligible shoreline not used in final DSAS results (no successful transect intersections)
Z:\MaxarImagery\HighFreq\Auckland\ManukapuaIsland\Shorelines\ManukapuaIsland_09JUN2023.shp,,,,,,,eligible shoreline not used in final DSAS results (no successful transect intersections)
Z:\MaxarImagery\HighFreq\Auckland\ManukapuaIsland\Shorelines\ManukapuaIsland_18MAR2024.shp,,,,,,,eligible shoreline not used in final DSAS results (no successful transect intersections)
Z:\MaxarImagery\HighFreq\Auckland\ManukapuaIsland\Shorelines\ManukapuaIsland_20JUL2019.shp,,,,,,,eligible shoreline not used in final DSAS results (no successful transect intersections)
Z:\MaxarImagery\HighFreq\Canterbury\Kaikoura\Shorelines\Kaikoura_01JUN2023.shp,,,,,,,eligible shoreline not used in final DSAS results (no successful transect intersections)
Z:\MaxarImagery\HighFreq\Canterbury\Kaikoura\Shorelines\Kaikoura_30JUN2022.shp,,,,,,,eligible shoreline not used in final DSAS results (no successful transect intersections)
Z:\MaxarImagery\HighFreq\Manawatu-Whanganui\WhanganuiSouth\Shorelines\Whanganui_15JAN2023.shp,,,,,,,eligible shoreline not used in final DSAS results (no successful transect intersections)
Z:\MaxarImagery\HighFreq\Manawatu-Whanganui\WhanganuiSouth\Shorelines\Whanganui_18JUN2024.shp,,,,,,,eligible shoreline not used in final DSAS results (no successful transect intersections)
